#  time, acc(x, y, z), gyro(x, y, z)
19.439486, -8.762778, -3.610456, 5.995081, 0.694552, 0.910801, -0.344080
19.443480, -9.050082, -3.620033, 5.717354, 0.896953, 1.024784, -0.159790
19.451438, -9.232041, -3.064578, 4.826711, 1.068460, 1.159008, 0.041545
19.455809, -8.868123, -2.633622, 4.185065, 1.199488, 1.290035, 0.203466
19.459345, -8.255207, -2.135628, 3.342306, 1.314536, 1.433846, 0.328101
19.463442, -7.517793, -1.599327, 2.288857, 1.381648, 1.560612, 0.376038
19.471447, -6.493075, -0.574608, -0.373495, 1.401888, 1.621332, 0.351537
19.475975, -6.426037, -0.086191, -1.762132, 1.360343, 1.595766, 0.291882
19.479401, -6.406884, 0.344765, -2.959233, 1.237837, 1.478587, 0.196009
19.483239, -6.368577, 0.641646, -3.878607, 1.068460, 1.297492, 0.077764
19.491385, -6.943185, 1.225831, -4.797980, 0.835167, 1.119593, -0.020240
19.495678, -6.837840, 1.388637, -5.018247, 0.578439, 0.947020, -0.103331
19.499194, -6.646304, 1.522712, -4.999093, 0.328101, 0.747816, -0.209857
19.503333, -6.952762, 1.685518, -4.884171, 0.106526, 0.480434, -0.356864
19.511425, -6.521805, 1.197101, -3.782839, -0.093743, 0.197074, -0.528371
19.515700, -7.163452, 0.833182, -2.901772, -0.285491, -0.018109, -0.688161
19.519349, -7.431602, 0.229843, -1.857901, -0.451672, -0.169377, -0.823449
19.523148, -7.517793, -0.469264, -0.718261, -0.581634, -0.259925, -0.913997
19.531365, -8.609550, -1.752556, 1.752556, -0.647681, -0.290817, -0.966195
19.535687, -9.279925, -2.442086, 2.748544, -0.641289, -0.274838, -0.962999
19.539368, -9.730036, -3.160346, 3.801992, -0.569916, -0.227967, -0.874582
19.543104, -10.103531, -3.648763, 4.654328, -0.407996, -0.134223, -0.724380
19.551360, -10.457873, -4.290410, 5.640739, -0.202400, -0.027697, -0.553937
19.555604, -10.716447, -4.424485, 5.803545, 0.045806, 0.064981, -0.372843
19.559234, -10.850522, -4.453215, 5.717354, 0.288687, 0.170442, -0.176834
19.563097, -10.994174, -4.376601, 5.449203, 0.504935, 0.289752, 0.025566
19.571314, -11.013328, -3.629610, 4.031836, 0.665790, 0.428236, 0.215183
19.575535, -10.764331, -2.978387, 2.987964, 0.749946, 0.541154, 0.393083
19.579180, -10.333375, -2.269703, 1.953669, 0.775513, 0.624245, 0.499609
19.583047, -9.883265, -1.493982, 0.919373, 0.720119, 0.643420, 0.550742
19.591295, -8.954314, -0.105345, -0.679953, 0.602940, 0.627441, 0.535828
19.595523, -8.513782, 0.430956, -1.244985, 0.465521, 0.591222, 0.467651
19.599173, -8.140285, 0.842759, -1.618480, 0.316384, 0.525175, 0.340885
19.603216, -7.910442, 1.063026, -1.867477, 0.172573, 0.421845, 0.189617
19.611295, -7.824251, 1.015141, -2.030283, 0.046872, 0.285491, 0.004261
19.615476, -8.015787, 0.699107, -1.991976, -0.053263, 0.135289, -0.174703
19.619090, -8.494628, 0.325611, -1.915361, -0.153398, -0.037284, -0.321710
19.623193, -9.011775, -0.105345, -1.580173, -0.254598, -0.205596, -0.425041
19.631269, -9.576807, -1.292869, -0.287304, -0.355798, -0.337689, -0.494283
19.635371, -9.864111, -1.915361, 0.565032, -0.458064, -0.396278, -0.527306
19.639245, -10.256760, -2.451663, 1.465251, -0.539024, -0.394148, -0.512392
19.643153, -10.620679, -2.920926, 2.346318, -0.553937, -0.356864, -0.467651
19.651275, -11.051635, -3.581726, 3.945644, -0.516653, -0.304666, -0.385626
19.655363, -11.166556, -3.792415, 4.510676, -0.411192, -0.221575, -0.289752
19.659090, -11.310209, -3.974375, 4.903325, -0.283360, -0.126766, -0.184291
19.663109, -11.367670, -4.079720, 5.114015, -0.134223, -0.010653, -0.069242
19.671223, -11.405977, -4.137180, 4.711789, 0.020240, 0.099070, 0.062851
19.675311, -11.310209, -4.041412, 4.165911, 0.152333, 0.193878, 0.190682
19.678869, -11.204864, -3.830723, 3.457227, 0.257794, 0.262055, 0.298274
19.683099, -11.128249, -3.552995, 2.681506, 0.286556, 0.297209, 0.400539
19.691212, -11.089942, -2.786851, 1.350330, 0.270577, 0.328101, 0.494283
19.695465, -10.879252, -2.355895, 0.737414, 0.213053, 0.331297, 0.579504
19.699010, -10.563218, -1.877054, 0.287304, 0.136354, 0.324906, 0.642354
19.702862, -10.189722, -1.407791, -0.057461, 0.071373, 0.285491, 0.670051
19.711209, -9.634268, -0.584185, -0.344765, 0.014914, 0.216249, 0.662594
19.715425, -9.318233, -0.239420, -0.392649, -0.005326, 0.128897, 0.621049
19.718976, -9.078813, 0.000000, -0.440533, -0.008522, 0.017044, 0.558199
19.722816, -8.983045, 0.191536, -0.469264, -0.012783, -0.092678, 0.467651
19.731191, -9.030929, 0.277727, -0.402226, -0.041545, -0.186421, 0.374973
19.735412, -9.011775, 0.229843, -0.277727, -0.098004, -0.241815, 0.294013
19.738939, -8.935161, 0.114922, -0.114922, -0.177899, -0.262055, 0.230097
19.742972, -8.973468, -0.019154, 0.105345, -0.272708, -0.269512, 0.181095
19.751184, -9.069236, -0.153229, 0.823605, -0.356864, -0.258859, 0.145941
19.755379, -8.868123, -0.258574, 1.149217, -0.416518, -0.253533, 0.129962
19.758917, -8.801085, -0.402226, 1.541866, -0.441019, -0.239684, 0.094809
19.762962, -8.705317, -0.526724, 1.905785, -0.450607, -0.219444, 0.074569
19.771135, -8.628703, -0.785298, 2.173935, -0.442085, -0.192813, 0.069242
19.775073, -8.619126, -0.833182, 2.183512, -0.436758, -0.162985, 0.094809
19.778680, -8.580819, -0.842759, 2.183512, -0.446346, -0.138484, 0.123571
19.782719, -8.523358, -0.794875, 2.173935, -0.454868, -0.119310, 0.171508
19.791167, -8.350976, -0.670376, 2.365471, -0.461259, -0.082025, 0.226901
19.795126, -8.437167, -0.545878, 2.480393, -0.449542, -0.035154, 0.275903
19.798732, -8.437167, -0.344765, 2.576161, -0.409062, 0.012783, 0.341950
19.802885, -8.552089, -0.067038, 2.509123, -0.332363, 0.058590, 0.421845
19.811096, -8.561666, 0.852336, 2.193089, -0.234358, 0.085221, 0.504935
19.814988, -8.542512, 1.455675, 1.886631, -0.108657, 0.086286, 0.570982
19.818658, -8.408437, 2.078167, 1.417367, -0.023436, 0.060720, 0.605070
19.822833, -8.140285, 2.652776, 0.976834, 0.049002, 0.027697, 0.612527
19.831036, -7.393295, 3.648763, 0.248997, 0.069242, 0.001065, 0.586961
19.835165, -7.134721, 4.185065, -0.076614, 0.062851, -0.014914, 0.514523
19.838738, -6.904878, 4.625597, -0.392649, 0.034088, -0.038350, 0.401605
19.842828, -6.770802, 5.027823, -0.593762, -0.008522, -0.075634, 0.260990
19.851035, -6.359000, 5.506664, -1.005565, -0.072438, -0.129962, 0.094809
19.855124, -6.224925, 5.650316, -1.187524, -0.138484, -0.199204, -0.096939
19.858790, -6.148310, 5.621585, -1.321599, -0.225836, -0.285491, -0.304666
19.862782, -6.196194, 5.477933, -1.273715, -0.328101, -0.365386, -0.530502
19.871031, -6.742072, 4.692636, -0.842759, -0.443150, -0.448476, -0.726510
19.874910, -7.220912, 4.118027, -0.421380, -0.553937, -0.499609, -0.880974
19.878535, -7.661446, 3.428497, 0.162806, -0.643420, -0.534763, -0.992826
19.882741, -8.092402, 2.959233, 0.766145, -0.708401, -0.549676, -1.054612
19.890949, -8.743625, 1.848324, 2.049437, -0.714792, -0.536893, -1.074852
19.895065, -9.107543, 1.455675, 2.375048, -0.706270, -0.508131, -1.056742
19.898740, -9.481039, 1.139640, 2.796427, -0.667921, -0.456998, -1.013067
19.902737, -9.720459, 0.928950, 3.198653, -0.608266, -0.400539, -0.929976
19.910950, -9.864111, 0.679953, 3.830723, -0.529436, -0.343015, -0.849016
19.914829, -9.816227, 0.584185, 4.137180, -0.435693, -0.280165, -0.772317
19.918641, -9.921572, 0.497994, 4.347870, -0.312122, -0.208792, -0.683900
19.922492, -10.026917, 0.440533, 4.558560, -0.131028, -0.143811, -0.585895
19.930927, -10.084377, 0.402226, 4.414908, 0.073503, -0.118244, -0.488956
19.934786, -10.055647, 0.430956, 4.165911, 0.296144, -0.123571, -0.413323
19.938449, -10.074800, 0.488417, 3.734955, 0.462325, -0.153398, -0.333428
19.942647, -10.113108, 0.574608, 3.303998, 0.584830, -0.153398, -0.271642
19.950880, -10.180145, 0.699107, 2.614468, 0.626375, -0.122505, -0.214118
19.954777, -10.084377, 0.756568, 2.365471, 0.637028, -0.061785, -0.164051
19.958593, -10.093954, 0.775721, 2.154782, 0.633832, -0.009587, -0.118244
19.962405, -10.218452, 0.842759, 1.982399, 0.657268, 0.008522, -0.070307
19.970807, -10.630256, 1.168370, 1.197101, 0.683900, -0.007457, -0.035154
19.974728, -10.716447, 1.359907, 0.833182, 0.696683, -0.078830, 0.000000
19.978552, -10.601525, 1.580173, 0.507571, 0.675378, -0.158724, 0.008522
19.982392, -10.477027, 1.781286, 0.258574, 0.601874, -0.235423, -0.003196
19.990805, -10.333375, 2.202666, 0.296881, 0.478304, -0.285491, -0.029827
19.994689, -10.295067, 2.403779, 0.584185, 0.340885, -0.295078, -0.077764
19.998353, -10.199299, 2.537854, 1.101333, 0.198139, -0.272708, -0.131028
20.002555, -10.084377, 2.595315, 1.675941, 0.115049, -0.236489, -0.197074
20.010765, -10.141838, 2.576161, 2.777274, 0.093743, -0.204531, -0.258859
20.014677, -10.141838, 2.480393, 3.303998, 0.134223, -0.164051, -0.335558
20.018342, -10.103531, 2.394202, 3.572149, 0.214118, -0.110788, -0.400539
20.022507, -10.189722, 2.269703, 3.648763, 0.313188, -0.055394, -0.459129
20.030752, -10.505757, 2.068590, 3.303998, 0.416518, -0.003196, -0.503870
20.034633, -10.678140, 1.953669, 2.959233, 0.495348, 0.034088, -0.530502
20.038298, -10.553641, 1.781286, 2.547431, 0.536893, 0.026632, -0.547546
20.042503, -10.467450, 1.599327, 2.269703, 0.555003, 0.047937, -0.549676
20.050710, -10.850522, 1.302446, 1.991976, 0.558199, 0.055394, -0.555003
20.054796, -10.994174, 1.187524, 1.819593, 0.550742, 0.044741, -0.547546
20.058462, -10.812215, 1.053449, 1.733402, 0.543285, 0.015979, -0.534763
20.062453, -10.955867, 0.976834, 1.704672, 0.531567, -0.020240, -0.524110
20.070702, -11.137826, 0.938527, 1.915361, 0.519849, -0.077764, -0.533697
20.074781, -11.118672, 0.842759, 2.078167, 0.493217, -0.125701, -0.534763
20.078417, -11.176133, 0.852336, 2.250550, 0.486826, -0.149137, -0.565655
20.082413, -10.965444, 0.727837, 2.557007, 0.476173, -0.155529, -0.622114
20.090613, -11.291056, 0.335188, 3.265691, 0.466586, -0.157659, -0.684965
20.094538, -11.262324, 0.000000, 3.524265, 0.468716, -0.137419, -0.757403
20.098206, -11.377247, -0.373495, 3.869030, 0.471912, -0.099070, -0.813862
20.102210, -11.702858, -0.718261, 4.175488, 0.483630, -0.022371, -0.846885
20.110336, -11.980585, -1.417367, 4.443638, 0.504935, 0.071373, -0.850081
20.114165, -12.114660, -1.762132, 4.405331, 0.514523, 0.141680, -0.839428
20.118163, -11.990162, -2.126051, 4.319140, 0.546481, 0.219444, -0.821319
20.122160, -12.057199, -2.403779, 4.204218, 0.552872, 0.287621, -0.794687
20.130561, -12.114660, -2.968810, 3.821146, 0.552872, 0.358994, -0.751011
20.134653, -12.152967, -3.189077, 3.600879, 0.546481, 0.429302, -0.707336
20.138221, -12.229582, -3.342306, 3.323152, 0.540089, 0.465521, -0.645550
20.142120, -12.325351, -3.409343, 3.093309, 0.525175, 0.467651, -0.591222
20.150575, -12.315774, -3.533842, 2.911349, 0.516653, 0.447411, -0.512392
20.154652, -12.248735, -3.514688, 2.873042, 0.498544, 0.444215, -0.435693
20.158312, -12.105083, -3.409343, 2.911349, 0.484695, 0.449542, -0.377104
20.162306, -11.971008, -3.294421, 2.940080, 0.472977, 0.477238, -0.319579
20.170485, -11.568783, -3.026271, 2.968810, 0.482565, 0.514523, -0.274838
20.174600, -11.377247, -2.825158, 2.853889, 0.507066, 0.543285, -0.253533
20.178267, -11.204864, -2.691083, 2.614468, 0.533697, 0.569916, -0.233293
20.182263, -11.051635, -2.537854, 2.413355, 0.572047, 0.574178, -0.229032
20.190464, -10.879252, -2.193089, 2.116474, 0.613592, 0.560329, -0.221575
20.194559, -10.745177, -2.059013, 1.963245, 0.645550, 0.519849, -0.239684
20.198152, -10.630256, -1.963245, 1.733402, 0.660464, 0.466586, -0.270577
20.202224, -10.563218, -1.944092, 1.666364, 0.680704, 0.416518, -0.308927
20.210442, -10.237606, -2.135628, 1.446098, 0.678573, 0.376038, -0.351537
20.214553, -10.256760, -2.279280, 1.350330, 0.661529, 0.354733, -0.413323
20.218213, -10.419566, -2.432509, 1.206678, 0.625310, 0.319579, -0.460194
20.222013, -10.544065, -2.652776, 1.235408, 0.558199, 0.295078, -0.508131
20.230394, -10.764331, -3.160346, 1.656788, 0.480434, 0.274838, -0.526241
20.234307, -10.812215, -3.428497, 1.963245, 0.407996, 0.285491, -0.527306
20.238007, -10.879252, -3.648763, 2.240973, 0.356864, 0.296144, -0.524110
20.242172, -10.965444, -3.926491, 2.652776, 0.332363, 0.309992, -0.500674
20.250409, -11.214440, -4.520253, 3.687071, 0.328101, 0.347276, -0.475108
20.254470, -11.195287, -4.769250, 4.031836, 0.357929, 0.430367, -0.430367
20.258131, -11.118672, -5.037400, 4.242526, 0.390952, 0.530502, -0.368582
20.262125, -11.233594, -5.171476, 4.290410, 0.437824, 0.637028, -0.279099
20.270437, -11.003751, -5.104438, 4.118027, 0.468716, 0.749946, -0.189617
20.274254, -10.783484, -5.008670, 3.782839, 0.491087, 0.847950, -0.120375
20.277917, -10.486604, -4.865018, 3.466804, 0.515588, 0.917193, -0.059655
20.282085, -10.352529, -4.721366, 3.074155, 0.525175, 0.951281, -0.022371
20.290397, -9.969456, -4.395754, 2.288857, 0.528371, 0.967260, 0.008522
20.294409, -9.739613, -4.290410, 2.097321, 0.521980, 0.966195, 0.035154
20.298077, -9.528923, -4.204218, 1.771709, 0.501740, 0.939563, 0.044741
20.301878, -9.414001, -4.127604, 1.455675, 0.486826, 0.898018, 0.056459
20.310395, -9.356541, -3.983952, 0.995988, 0.438889, 0.829841, 0.070307
20.314173, -9.260772, -3.945644, 0.900220, 0.402670, 0.762729, 0.078830
20.317952, -9.145850, -3.926491, 0.900220, 0.344080, 0.699879, 0.084156
20.322032, -9.136273, -3.878607, 0.928950, 0.287621, 0.647681, 0.096939
20.330357, -9.193734, -3.782839, 1.197101, 0.243946, 0.602940, 0.125701
20.334359, -9.011775, -3.725378, 1.388637, 0.229032, 0.572047, 0.147006
20.338026, -8.906430, -3.639187, 1.532289, 0.226901, 0.542220, 0.157659
20.341791, -8.887277, -3.485958, 1.628057, 0.219444, 0.509196, 0.176834
20.349784, -8.848969, -2.959233, 1.637634, 0.202400, 0.495348, 0.192813
20.353993, -8.734048, -2.614468, 1.675941, 0.186421, 0.480434, 0.199204
20.357895, -8.552089, -2.288857, 1.810017, 0.159790, 0.494283, 0.180030
20.361971, -8.245630, -1.991976, 1.829170, 0.138484, 0.526241, 0.128897
20.370312, -7.613562, -1.628057, 1.886631, 0.124636, 0.555003, 0.055394
20.374272, -7.441179, -1.551443, 1.800440, 0.131028, 0.588026, -0.050067
20.377868, -7.469909, -1.580173, 1.628057, 0.138484, 0.586961, -0.156594
20.381736, -7.603985, -1.762132, 1.340753, 0.142745, 0.572047, -0.258859
20.390161, -7.929596, -2.403779, 0.900220, 0.138484, 0.535828, -0.329167
20.394063, -8.140285, -2.863465, 0.756568, 0.112918, 0.497478, -0.381365
20.397697, -8.446744, -3.323152, 0.708684, 0.082025, 0.458064, -0.389887
20.401875, -8.753201, -3.725378, 0.689530, 0.028762, 0.418649, -0.361125
20.410211, -9.251195, -4.309563, 1.034295, -0.011718, 0.397344, -0.307861
20.414019, -9.289502, -4.520253, 1.398214, -0.056459, 0.403735, -0.234358
20.417817, -9.203311, -4.635174, 1.647211, -0.073503, 0.445281, -0.158724
20.421884, -9.088389, -4.692636, 1.781286, -0.070307, 0.493217, -0.082025
20.430164, -8.944737, -4.510676, 1.647211, -0.042611, 0.526241, -0.027697
20.433979, -8.868123, -4.395754, 1.474828, -0.000000, 0.525175, 0.020240
20.437928, -8.762778, -4.328717, 1.177947, 0.028762, 0.502805, 0.044741
20.441642, -8.695741, -4.280833, 0.919373, 0.055394, 0.476173, 0.059655
20.450162, -8.667010, -4.232949, 0.526724, 0.051133, 0.452737, 0.084156
20.453976, -8.686164, -4.137180, 0.239420, 0.024501, 0.432497, 0.121440
20.457766, -8.619126, -3.907337, 0.038307, 0.003196, 0.387756, 0.156594
20.461797, -8.446744, -3.658340, -0.153229, -0.045806, 0.316384, 0.165116
20.470002, -8.073248, -3.045424, -0.181959, -0.111853, 0.255663, 0.148072
20.473926, -7.814674, -2.796427, -0.067038, -0.191748, 0.220510, 0.101200
20.477734, -7.623138, -2.633622, 0.124498, -0.300405, 0.215183, 0.030893
20.481715, -7.489063, -2.537854, 0.335188, -0.398409, 0.234358, -0.056459
20.489960, -7.460332, -2.748544, 0.833182, -0.475108, 0.251402, -0.135289
20.493882, -7.642292, -2.968810, 1.063026, -0.511327, 0.254598, -0.203466
20.497563, -7.996634, -3.227384, 1.292869, -0.519849, 0.246076, -0.234358
20.501793, -8.350976, -3.485958, 1.589750, -0.511327, 0.248207, -0.217314
20.510114, -8.781932, -4.089296, 2.078167, -0.488956, 0.248207, -0.172573
20.514044, -8.944737, -4.328717, 2.183512, -0.430367, 0.271642, -0.091613
20.517708, -9.030929, -4.472369, 2.193089, -0.369647, 0.305731, 0.011718
20.521692, -8.983045, -4.520253, 2.173935, -0.305731, 0.350472, 0.119310
20.529904, -8.753201, -4.338294, 1.733402, -0.249272, 0.369647, 0.219444
20.533801, -8.657434, -4.175488, 1.331176, -0.199204, 0.365386, 0.301470
20.537465, -8.599973, -3.916914, 0.986411, -0.178964, 0.348341, 0.392017
20.541646, -8.437167, -3.648763, 0.679953, -0.170442, 0.329167, 0.452737
20.549867, -7.872135, -3.217807, 0.335188, -0.177899, 0.312122, 0.497478
20.553993, -7.623138, -3.112462, 0.134075, -0.175769, 0.281230, 0.513457
20.557661, -7.460332, -3.074155, -0.047884, -0.147006, 0.215183, 0.508131
20.561643, -7.469909, -3.198653, -0.248997, -0.120375, 0.107592, 0.502805
20.569819, -7.833828, -3.754108, -0.306458, -0.106526, -0.014914, 0.512392
20.573748, -8.264784, -4.108450, -0.162806, -0.107592, -0.109722, 0.566721
20.577387, -8.561666, -4.453215, 0.047884, -0.124636, -0.148072, 0.678573
20.581621, -8.695741, -4.616021, 0.287304, -0.139550, -0.161920, 0.829841
20.589983, -8.571242, -4.319140, 0.766145, -0.153398, -0.156594, 0.988565
20.593904, -8.437167, -3.878607, 0.957681, -0.151268, -0.144876, 1.120658
20.597580, -7.900866, -3.466804, 1.053449, -0.142745, -0.149137, 1.213336
20.601472, -7.575254, -2.949656, 1.168370, -0.123571, -0.119310, 1.263404
20.609970, -7.096414, -1.733402, 1.158794, -0.131028, -0.082025, 1.278317
20.613661, -6.770802, -1.168370, 1.091756, -0.152333, -0.014914, 1.262338
20.617461, -6.311116, -0.689530, 0.976834, -0.194943, 0.077764, 1.209075
20.621611, -5.861006, -0.277727, 0.842759, -0.236489, 0.160855, 1.106810
20.629669, -5.353435, 0.277727, 0.335188, -0.274838, 0.219444, 0.961934
20.633654, -5.372589, 0.268151, 0.105345, -0.337689, 0.246076, 0.801079
20.637315, -5.449203, 0.162806, -0.181959, -0.407996, 0.260990, 0.665790
20.645434, -6.100426, -0.296881, -0.373495, -0.478304, 0.266316, 0.585895
20.649820, -6.349423, -0.545878, -0.277727, -0.536893, 0.247141, 0.550742
20.653619, -6.445191, -0.814029, -0.124498, -0.561394, 0.231162, 0.541154
20.657280, -6.445191, -1.024718, 0.095768, -0.556068, 0.207727, 0.559264
20.661365, -6.397307, -1.235408, 0.325611, -0.499609, 0.175769, 0.579504
20.669436, -6.473921, -1.436521, 0.555455, -0.423975, 0.143811, 0.616788
20.673235, -6.588843, -1.446098, 0.593762, -0.341950, 0.106526, 0.647681
20.677233, -6.579266, -1.484405, 0.584185, -0.267381, 0.059655, 0.696683
20.685412, -6.512228, -1.551443, 0.517148, -0.203466, 0.024501, 0.736098
20.689761, -6.550536, -1.532289, 0.459687, -0.150202, -0.009587, 0.779774
20.693753, -6.598420, -1.436521, 0.392649, -0.123571, -0.031958, 0.827710
20.697424, -6.607996, -1.264138, 0.363919, -0.111853, -0.037284, 0.872452
20.705443, -6.378153, -0.708684, 0.191536, -0.131028, -0.034088, 0.909736
20.709723, -6.148310, -0.402226, 0.114922, -0.170442, -0.019175, 0.907605
20.713517, -5.899313, -0.105345, 0.095768, -0.222640, 0.004261, 0.876713
20.717185, -5.784391, 0.095768, 0.009577, -0.288687, 0.035154, 0.818123
20.725409, -5.746084, 0.325611, -0.038307, -0.351537, 0.080960, 0.759534
20.729674, -5.813122, 0.363919, -0.057461, -0.426106, 0.111853, 0.676443
20.733468, -5.966351, 0.354342, -0.143652, -0.497478, 0.129962, 0.629571
20.737330, -6.033388, 0.344765, -0.172383, -0.549676, 0.134223, 0.565655
20.745351, -6.196194, 0.306458, -0.296881, -0.615723, 0.135289, 0.517718
20.749663, -6.244078, 0.277727, -0.201113, -0.678573, 0.141680, 0.480434
20.753469, -6.291962, 0.220267, -0.057461, -0.737163, 0.167247, 0.450607
20.757103, -6.426037, 0.143652, 0.067038, -0.768056, 0.197074, 0.429302
20.765336, -6.531382, 0.000000, 0.296881, -0.738228, 0.211988, 0.419714
20.769424, -6.588843, -0.124498, 0.335188, -0.686030, 0.203466, 0.415453
20.773616, -6.703765, -0.220267, 0.296881, -0.593352, 0.168312, 0.421845
20.777283, -6.818686, -0.287304, 0.162806, -0.492152, 0.119310, 0.434628
20.785332, -6.981492, -0.344765, -0.248997, -0.418649, 0.076699, 0.452737
20.789576, -6.991069, -0.373495, -0.430956, -0.378169, 0.034088, 0.484695
20.793380, -7.010222, -0.316035, -0.603339, -0.364320, 0.010653, 0.514523
20.797053, -7.125144, -0.239420, -0.699107, -0.363255, -0.001065, 0.546481
